login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
ricardomiranda;Portugal;2;2;0;1;0
rvitor;Lisboa, Portugal;4;2;2;1;0
johnsardine;Portugal;18;2;46;1;0
brunombsilva;Lisbon, Portugal;9;2;5;1;0
cdspassos;Portugal;2;2;0;1;0
nunoi;Portugal;2;2;4;1;0
davidcampos;Aveiro, Portugal;24;2;0;1;0
fmmartins;Braga, Portugal;5;2;0;1;0
rtbfreitas;Porto, Portugal;2;2;0;1;0
krishaamer;Estonia / Portugal / Sao Tomé;39;1;5;1;0
apaes;Portugal;2;1;0;1;0
pedrocarvalho;Oeiras, Portugal;2;1;1;1;0
mvalente;Lisbon, Portugal;24;1;18;1;0
xenopeg;Portugal, Leiria;2;1;0;1;0
bmpinto;Portugal;5;1;2;1;0
xsoares;Portugal;3;1;0;1;0
kimico;Caldas da Rainha - Portugal / Lisbon;3;1;1;1;0
andrealexandre;Mafra, Lisbon, Portugal;6;1;3;1;0
smacking;Porto, Portugal;5;1;0;1;0
adcosta118;Braga, Portugal;7;1;0;1;0
adelinofaria;Porto, Portugal;3;1;2;1;0
ahelm;Lisboa, Portugal;3;1;0;1;0
jldevezas;Porto, Portugal;6;1;5;1;0
PedroGomes;Braga, Portugal;7;1;13;1;0
martinscmb;Braga, Portugal;3;1;2;1;0
manuelreis;portugal;5;1;0;1;0
cgoncalves;Aveiro, Portugal;17;1;1;1;0
Madril;Lisbon, Portugal;9;1;0;1;0
Simpsonpt;Aveiro, Portugal;34;1;20;1;0
jonibatista;Portugal;9;1;2;1;0
luismrsilva;Portugal;3;1;0;1;0
vvolkgang;Portugal;3;1;1;1;0
PauloGandraSousa;Portugal;2;1;1;1;0
fabiopedrosa;Coimbra, Portugal;10;1;0;1;0
pmvilaca;Portugal;4;1;0;1;0
sergiomco;Porto, Portugal;3;1;0;1;0
TigPT;Portugal;4;1;0;1;0
zemariamm;Porto, Portugal;15;1;51;1;0
ivogomes;Lisbon, Portugal;11;1;0;1;0
relvinhas;Portugal;3;1;0;1;0
rsmarques;Lisbon, Portugal;2;1;1;1;0
Joao-Martins;Coimbra - Portugal;12;1;8;1;0
flaviomartins;Lisbon, Portugal;12;1;1;1;0
CelsoSantos;Portugal;5;1;5;1;0
marcoandredinis;Portugal;4;1;0;1;0
alexandrecanijo;Porto, Portugal;3;1;0;1;0
Tiagodsn;Portugal;3;1;0;1;0
xKripz;Lisbon, Portugal;3;1;4;1;0
goncalvesnelson;Braga, Portugal;12;1;40;1;0
dcocharro;Portugal;3;1;0;1;0
anasofiapinho;Portugal;3;1;0;1;0
rchicoria;Coimbra, Portugal;14;1;19;1;0
mtac;Portugal;4;1;0;1;0
jtrancas;Portugal;13;1;7;1;0
RuiRoque;Lisbon, Portugal;3;1;0;1;0
